,molecule,ij,omega,basis,alpha,alphaMRA,alphaE,augmentation,polarization,mol_system,valence,Type
31362,HNC,xx,5,d-aug-cc-pVTZ,15.57368411784,15.568354779401032,0.034231866594013026,d-aug,V,First-row,T,d-aug-cc-pVnZ
31363,HNC,yy,5,d-aug-cc-pVTZ,15.57368424865,15.568545220588732,0.033009044765932936,d-aug,V,First-row,T,d-aug-cc-pVnZ
31364,HNC,zz,5,d-aug-cc-pVTZ,23.06774783271,23.054610000010225,0.05698570784658847,d-aug,V,First-row,T,d-aug-cc-pVnZ
31365,HNC,xx,6,d-aug-cc-pVTZ,15.83225408678,15.826699814336717,0.03509431851517534,d-aug,V,First-row,T,d-aug-cc-pVnZ
31366,HNC,yy,6,d-aug-cc-pVTZ,15.83225431228,15.826820185662672,0.0343349235890742,d-aug,V,First-row,T,d-aug-cc-pVnZ
31367,HNC,zz,6,d-aug-cc-pVTZ,23.41542268761,23.4016100000006,0.05902451843869574,d-aug,V,First-row,T,d-aug-cc-pVnZ
31368,HNC,xx,7,d-aug-cc-pVTZ,16.15695324229,16.15154999732955,0.03345341444842545,d-aug,V,First-row,T,d-aug-cc-pVnZ
31369,HNC,yy,7,d-aug-cc-pVTZ,16.15695363212,16.15206000267038,0.030297246597729255,d-aug,V,First-row,T,d-aug-cc-pVnZ
31370,HNC,zz,7,d-aug-cc-pVTZ,23.84342597363,23.82881000000007,0.06133740472113198,d-aug,V,First-row,T,d-aug-cc-pVnZ
31371,HNC,xx,8,d-aug-cc-pVTZ,16.56079624087,16.556128626695287,0.028192666775903524,d-aug,V,First-row,T,d-aug-cc-pVnZ
31372,HNC,yy,8,d-aug-cc-pVTZ,16.56079692432,16.5562413733038,0.02751561126397214,d-aug,V,First-row,T,d-aug-cc-pVnZ
31373,HNC,zz,8,d-aug-cc-pVTZ,24.36209555512,24.34772000000092,0.059042715782340965,d-aug,V,First-row,T,d-aug-cc-pVnZ
31374,HNC,xx,0,d-aug-cc-pVQZ,15.03028837309,15.028102541678836,0.014544959385940541,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31375,HNC,yy,0,d-aug-cc-pVQZ,15.03028841563,15.02820745832115,0.013847009462848763,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31376,HNC,zz,0,d-aug-cc-pVQZ,22.31229466909,22.30980000000001,0.011181942868116088,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31377,HNC,xx,1,d-aug-cc-pVQZ,15.05074607737,15.048578936906765,0.014400964186198401,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31378,HNC,yy,1,d-aug-cc-pVQZ,15.05074612238,15.048681063092287,0.013722526771978518,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31379,HNC,zz,1,d-aug-cc-pVQZ,22.34095093187,22.338600000000945,0.010524078810025423,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31380,HNC,xx,2,d-aug-cc-pVQZ,15.11266094322,15.110382937208405,0.0150757662533209,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31381,HNC,yy,2,d-aug-cc-pVQZ,15.11266099619,15.110507062717982,0.014254541314051171,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31382,HNC,zz,2,d-aug-cc-pVQZ,22.4274640407,22.42507000007361,0.010675733125383342,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31383,HNC,xx,3,d-aug-cc-pVQZ,15.21770327577,15.215459270765404,0.014748191064521108,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31384,HNC,yy,3,d-aug-cc-pVQZ,15.21770334408,15.215600729231689,0.013818809297960708,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31385,HNC,zz,3,d-aug-cc-pVQZ,22.5734956579,22.57100000000291,0.011056922143853022,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31386,HNC,xx,4,d-aug-cc-pVQZ,15.36881496001,15.366579574210164,0.014547061621890395,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31387,HNC,yy,4,d-aug-cc-pVQZ,15.36881505477,15.366890425750602,0.012524518403359821,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31388,HNC,zz,4,d-aug-cc-pVQZ,22.7819139179,22.779430000039223,0.010904214287940228,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31389,HNC,xx,5,d-aug-cc-pVQZ,15.57047654538,15.568354779401032,0.013628710348863869,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31390,HNC,yy,5,d-aug-cc-pVQZ,15.57047668457,15.568545220588732,0.012406194373987777,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31391,HNC,zz,5,d-aug-cc-pVQZ,23.05695261399,23.054610000010225,0.010161152063614004,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31392,HNC,xx,6,d-aug-cc-pVQZ,15.8291510175,15.826699814336717,0.015487771879403202,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31393,HNC,yy,6,d-aug-cc-pVQZ,15.82915123147,15.826820185662672,0.014728453220434236,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31394,HNC,zz,6,d-aug-cc-pVQZ,23.40445844916,23.4016100000006,0.012172022178821624,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31395,HNC,xx,7,d-aug-cc-pVQZ,16.154002038,16.15154999732955,0.01518145732674082,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31396,HNC,yy,7,d-aug-cc-pVQZ,16.15400237996,16.15206000267038,0.012025570046805678,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31397,HNC,zz,7,d-aug-cc-pVQZ,23.83225627178,23.82881000000007,0.01446262645901584,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31398,HNC,xx,8,d-aug-cc-pVQZ,16.55806901495,16.556128626695287,0.011720060277765633,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31399,HNC,yy,8,d-aug-cc-pVQZ,16.55806958178,16.5562413733038,0.01104241255596369,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31400,HNC,zz,8,d-aug-cc-pVQZ,24.35068050913,24.34772000000092,0.012159286902764384,d-aug,V,First-row,Q,d-aug-cc-pVnZ
31401,HNC,xx,0,d-aug-cc-pV5Z,15.02928993938,15.028102541678836,0.007901181788393788,d-aug,V,First-row,5,d-aug-cc-pVnZ
31402,HNC,yy,0,d-aug-cc-pV5Z,15.02928995448,15.02820745832115,0.00720309565762606,d-aug,V,First-row,5,d-aug-cc-pVnZ
31403,HNC,zz,0,d-aug-cc-pV5Z,22.30931929075,22.30980000000001,-0.0021546999525294958,d-aug,V,First-row,5,d-aug-cc-pVnZ
31404,HNC,xx,1,d-aug-cc-pV5Z,15.04975026888,15.048578936906765,0.007783671655289135,d-aug,V,First-row,5,d-aug-cc-pVnZ
31405,HNC,yy,1,d-aug-cc-pV5Z,15.04975028454,15.048681063092287,0.007105084114880635,d-aug,V,First-row,5,d-aug-cc-pVnZ
31406,HNC,zz,1,d-aug-cc-pV5Z,22.33796870055,22.338600000000945,-0.002826047518395445,d-aug,V,First-row,5,d-aug-cc-pVnZ
31407,HNC,xx,2,d-aug-cc-pV5Z,15.11167324238,15.110382937208405,0.0085391957103765,d-aug,V,First-row,5,d-aug-cc-pVnZ
31408,HNC,yy,2,d-aug-cc-pV5Z,15.1116732598,15.110507062717982,0.007717789199114068,d-aug,V,First-row,5,d-aug-cc-pVnZ
31409,HNC,zz,2,d-aug-cc-pV5Z,22.42446112327,22.42507000007361,-0.0027151612173731045,d-aug,V,First-row,5,d-aug-cc-pVnZ
31410,HNC,xx,3,d-aug-cc-pV5Z,15.21672989361,15.215459270765404,0.008350867509051663,d-aug,V,First-row,5,d-aug-cc-pVnZ
31411,HNC,yy,3,d-aug-cc-pV5Z,15.21672991422,15.215600729231689,0.007421231723977498,d-aug,V,First-row,5,d-aug-cc-pVnZ
31412,HNC,zz,3,d-aug-cc-pV5Z,22.57045783269,22.57100000000291,-0.002402052691113712,d-aug,V,First-row,5,d-aug-cc-pVnZ
31413,HNC,xx,4,d-aug-cc-pV5Z,15.36786343919,15.366579574210164,0.008354917069448844,d-aug,V,First-row,5,d-aug-cc-pVnZ
31414,HNC,yy,4,d-aug-cc-pV5Z,15.36786346484,15.366890425750602,0.006332049376536064,d-aug,V,First-row,5,d-aug-cc-pVnZ
31415,HNC,zz,4,d-aug-cc-pV5Z,22.77882629149,22.779430000039223,-0.0026502355380424174,d-aug,V,First-row,5,d-aug-cc-pVnZ
31416,HNC,xx,5,d-aug-cc-pV5Z,15.5695565722,15.568354779401032,0.007719459223513743,d-aug,V,First-row,5,d-aug-cc-pVnZ
31417,HNC,yy,5,d-aug-cc-pV5Z,15.56955660545,15.568545220588732,0.006496335058530516,d-aug,V,First-row,5,d-aug-cc-pVnZ
31418,HNC,zz,5,d-aug-cc-pV5Z,23.0537992983,23.054610000010225,-0.003516440790909494,d-aug,V,First-row,5,d-aug-cc-pVnZ
31419,HNC,xx,6,d-aug-cc-pV5Z,15.8282756075,15.826699814336717,0.00995654926023135,d-aug,V,First-row,5,d-aug-cc-pVnZ
31420,HNC,yy,6,d-aug-cc-pV5Z,15.82827565193,15.826820185662672,0.009196201449520758,d-aug,V,First-row,5,d-aug-cc-pVnZ
31421,HNC,zz,6,d-aug-cc-pV5Z,23.4012221754,23.4016100000006,-0.0016572560631404735,d-aug,V,First-row,5,d-aug-cc-pVnZ
31422,HNC,xx,7,d-aug-cc-pV5Z,16.15318938547,16.15154999732955,0.0101500360072033,d-aug,V,First-row,5,d-aug-cc-pVnZ
31423,HNC,yy,7,d-aug-cc-pV5Z,16.15318944623,16.15206000267038,0.006992566641262371,d-aug,V,First-row,5,d-aug-cc-pVnZ
31424,HNC,zz,7,d-aug-cc-pV5Z,23.82891790852,23.82881000000007,0.00045284896698310535,d-aug,V,First-row,5,d-aug-cc-pVnZ
31425,HNC,xx,8,d-aug-cc-pV5Z,16.55734555678,16.556128626695287,0.0073503299723734605,d-aug,V,First-row,5,d-aug-cc-pVnZ
31426,HNC,yy,8,d-aug-cc-pV5Z,16.55734564123,16.5562413733038,0.00666979842407026,d-aug,V,First-row,5,d-aug-cc-pVnZ
31427,HNC,zz,8,d-aug-cc-pV5Z,24.34721843562,24.34772000000092,-0.0020600055402260745,d-aug,V,First-row,5,d-aug-cc-pVnZ
31428,HNC,xx,0,d-aug-cc-pCVDZ,15.02430315591,15.028102541678836,-0.025281872799970097,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31429,HNC,yy,0,d-aug-cc-pCVDZ,15.02430321881,15.02820745832115,-0.02597940920085605,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31430,HNC,zz,0,d-aug-cc-pCVDZ,22.31394120053,22.30980000000001,0.018562248563365306,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31431,HNC,xx,1,d-aug-cc-pCVDZ,15.04470684981,15.048578936906765,-0.025730583020490135,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31432,HNC,yy,1,d-aug-cc-pCVDZ,15.04470691569,15.048681063092287,-0.026408609403212092,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31433,HNC,zz,1,d-aug-cc-pCVDZ,22.34249219668,22.338600000000945,0.01742363746633081,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31434,HNC,xx,2,d-aug-cc-pCVDZ,15.10645797459,15.110382937208405,-0.025975269023388908,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31435,HNC,yy,2,d-aug-cc-pCVDZ,15.10645805004,15.110507062717982,-0.026796007977598686,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31436,HNC,zz,2,d-aug-cc-pCVDZ,22.42868652167,22.42507000007361,0.016127136264798708,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31437,HNC,xx,3,d-aug-cc-pCVDZ,15.21122145191,15.215459270765404,-0.02785206006595593,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31438,HNC,yy,3,d-aug-cc-pCVDZ,15.21122154568,15.215600729231689,-0.028780878452433517,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31439,HNC,zz,3,d-aug-cc-pCVDZ,22.57417671956,22.57100000000291,0.01407434122142973,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31440,HNC,xx,4,d-aug-cc-pCVDZ,15.36192927831,15.366579574210164,-0.030262400801070156,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31441,HNC,yy,4,d-aug-cc-pCVDZ,15.36192940345,15.366890425750602,-0.032283839886622354,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31442,HNC,zz,4,d-aug-cc-pCVDZ,22.78181515574,22.779430000039223,0.010470655766062348,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31443,HNC,xx,5,d-aug-cc-pCVDZ,15.56304595918,15.568354779401032,-0.034100072205806325,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31444,HNC,yy,5,d-aug-cc-pCVDZ,15.56304613652,15.568545220588732,-0.03532175929616536,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31445,HNC,zz,5,d-aug-cc-pCVDZ,23.05581228138,23.054610000010225,0.005214928249812965,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31446,HNC,xx,6,d-aug-cc-pCVDZ,15.82100929385,15.826699814336717,-0.03595519314495099,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31447,HNC,yy,6,d-aug-cc-pCVDZ,15.8210095582,15.826820185662672,-0.03671380223259335,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31448,HNC,zz,6,d-aug-cc-pCVDZ,23.40198245223,23.4016100000006,0.0015915666887998034,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31449,HNC,xx,7,d-aug-cc-pCVDZ,16.14494325144,16.15154999732955,-0.04090471744594942,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31450,HNC,yy,7,d-aug-cc-pCVDZ,16.14494366324,16.15206000267038,-0.04405840140020709,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31451,HNC,zz,7,d-aug-cc-pCVDZ,23.82810705035,23.82881000000007,-0.0029499989721382624,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31452,HNC,xx,8,d-aug-cc-pCVDZ,16.54782316512,16.556128626695287,-0.05016548108894627,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31453,HNC,yy,8,d-aug-cc-pCVDZ,16.54782383334,16.5562413733038,-0.0508420949779743,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31454,HNC,zz,8,d-aug-cc-pCVDZ,24.34446284468,24.34772000000092,-0.013377660499299598,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
31455,HNC,xx,0,d-aug-cc-pCVTZ,15.03078313388,15.028102541678836,0.017837196636967367,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31456,HNC,yy,0,d-aug-cc-pCVTZ,15.03078318598,15.02820745832115,0.017139287343445195,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31457,HNC,zz,0,d-aug-cc-pCVTZ,22.32300773654,22.30980000000001,0.0592015013132767,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31458,HNC,xx,1,d-aug-cc-pCVTZ,15.0512246179,15.048578936906765,0.017580935743691385,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31459,HNC,yy,1,d-aug-cc-pCVTZ,15.05122466909,15.048681063092287,0.016902517815676615,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31460,HNC,zz,1,d-aug-cc-pCVTZ,22.3516771072,22.338600000000945,0.05854040628801853,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31461,HNC,xx,2,d-aug-cc-pCVTZ,15.11308984744,15.110382937208405,0.017914239783620958,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31462,HNC,yy,2,d-aug-cc-pCVTZ,15.11308989541,15.110507062717982,0.017092958438114595,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31463,HNC,zz,2,d-aug-cc-pCVTZ,22.43822963968,22.42507000007361,0.058682713616260325,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31464,HNC,xx,3,d-aug-cc-pCVTZ,15.21804606352,15.215459270765404,0.01700108231084077,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31465,HNC,yy,3,d-aug-cc-pCVTZ,15.21804610435,15.215600729231689,0.01607149899519486,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31466,HNC,zz,3,d-aug-cc-pCVTZ,22.58432729568,22.57100000000291,0.059046101976379044,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31467,HNC,xx,4,d-aug-cc-pCVTZ,15.36902955002,15.366579574210164,0.015943533809883552,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31468,HNC,yy,4,d-aug-cc-pCVTZ,15.36902957648,15.366890425750602,0.013920517880520678,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31469,HNC,zz,4,d-aug-cc-pCVTZ,22.79283870561,22.779430000039223,0.058863218134747604,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31470,HNC,xx,5,d-aug-cc-pCVTZ,15.57051183404,15.568354779401032,0.013855379515256179,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31471,HNC,yy,5,d-aug-cc-pCVTZ,15.57051183523,15.568545220588732,0.012631974365004517,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31472,HNC,zz,5,d-aug-cc-pCVTZ,23.06799834809,23.054610000010225,0.058072325143516575,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31473,HNC,xx,6,d-aug-cc-pCVTZ,15.82894182819,15.826699814336717,0.014166022478373957,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31474,HNC,yy,6,d-aug-cc-pCVTZ,15.82894188144,15.826820185662672,0.01340569838058837,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31475,HNC,zz,6,d-aug-cc-pCVTZ,23.41565378368,23.4016100000006,0.06001204053653164,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31476,HNC,xx,7,d-aug-cc-pCVTZ,16.15346135919,16.15154999732955,0.011833922197973136,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31477,HNC,yy,7,d-aug-cc-pCVTZ,16.15346150943,16.15206000267038,0.008676953647948106,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31478,HNC,zz,7,d-aug-cc-pCVTZ,23.84363085361,23.82881000000007,0.06219720418237268,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31479,HNC,xx,8,d-aug-cc-pCVTZ,16.55707499104,16.556128626695287,0.005716096836717452,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31480,HNC,yy,8,d-aug-cc-pCVTZ,16.55707532226,16.5562413733038,0.005037066912706986,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31481,HNC,zz,8,d-aug-cc-pCVTZ,24.36226503647,24.34772000000092,0.05973880293136146,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
31482,HNC,xx,0,d-aug-cc-pCVQZ,15.03006942095,15.028102541678836,0.013088008054968093,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31483,HNC,yy,0,d-aug-cc-pCVQZ,15.0300694317,15.02820745832115,0.012389856767770628,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31484,HNC,zz,0,d-aug-cc-pCVQZ,22.31135220793,22.30980000000001,0.006957516113949429,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31485,HNC,xx,1,d-aug-cc-pCVQZ,15.05052558357,15.048578936906765,0.012935750753587891,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31486,HNC,yy,1,d-aug-cc-pCVQZ,15.05052559715,15.048681063092287,0.012257114427362218,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31487,HNC,zz,1,d-aug-cc-pCVQZ,22.34000658243,22.338600000000945,0.006296645398795752,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31488,HNC,xx,2,d-aug-cc-pCVQZ,15.11243573008,15.110382937208405,0.013585313357877316,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31489,HNC,yy,2,d-aug-cc-pCVQZ,15.11243575264,15.110507062717982,0.012763899411266664,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31490,HNC,zz,2,d-aug-cc-pCVQZ,22.42651398117,22.42507000007361,0.006439137520575188,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31491,HNC,xx,3,d-aug-cc-pCVQZ,15.21746986956,15.215459270765404,0.013214184066461482,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31492,HNC,yy,3,d-aug-cc-pCVQZ,15.21746990871,15.215600729231689,0.012284624916054435,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31493,HNC,zz,3,d-aug-cc-pCVQZ,22.57253592751,22.57100000000291,0.006804871326429189,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31494,HNC,xx,4,d-aug-cc-pCVQZ,15.36856934724,15.366579574210164,0.012948704818964185,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31495,HNC,yy,4,d-aug-cc-pCVQZ,15.36856941354,15.366890425750602,0.010926008729674416,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31496,HNC,zz,4,d-aug-cc-pCVQZ,22.78094031337,22.779430000039223,0.006630162961819122,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31497,HNC,xx,5,d-aug-cc-pCVQZ,15.57021384762,15.568354779401032,0.011941327425474999,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31498,HNC,yy,5,d-aug-cc-pCVQZ,15.57021395676,15.568545220588732,0.010718639074006482,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31499,HNC,zz,5,d-aug-cc-pCVQZ,23.05596056785,23.054610000010225,0.0058581248599521235,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31500,HNC,xx,6,d-aug-cc-pCVQZ,15.82886502317,15.826699814336717,0.013680734825851016,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31501,HNC,yy,6,d-aug-cc-pCVQZ,15.82886519985,15.826820185662672,0.012921194297640175,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31502,HNC,zz,6,d-aug-cc-pCVQZ,23.40344287868,23.4016100000006,0.007832275981872487,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31503,HNC,xx,7,d-aug-cc-pCVQZ,16.15368448655,16.15154999732955,0.013215383172524053,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31504,HNC,yy,7,d-aug-cc-pCVQZ,16.15368477145,16.15206000267038,0.010059204704243936,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31505,HNC,zz,7,d-aug-cc-pCVQZ,23.83121138201,23.82881000000007,0.010077641350652622,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31506,HNC,xx,8,d-aug-cc-pCVQZ,16.55770844272,16.556128626695287,0.009542182597959109,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31507,HNC,yy,8,d-aug-cc-pCVQZ,16.55770890606,16.5562413733038,0.008863924625839516,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31508,HNC,zz,8,d-aug-cc-pCVQZ,24.34959952414,24.34772000000092,0.007719507777652862,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
31509,H2O,xx,0,aug-cc-pVDZ,7.325093306046,7.903697999652796,-7.320683224893132,aug,V,First-row,D,aug-cc-pVnZ
31510,H2O,yy,0,aug-cc-pVDZ,8.056013220131,8.532138000326828,-5.580368955326205,aug,V,First-row,D,aug-cc-pVnZ
31511,H2O,zz,0,aug-cc-pVDZ,9.043014851895,9.190573000020374,-1.6055380673767161,aug,V,First-row,D,aug-cc-pVnZ
31512,H2O,xx,1,aug-cc-pVDZ,7.334489801704,7.914229999954601,-7.325288729970277,aug,V,First-row,D,aug-cc-pVnZ
31513,H2O,yy,1,aug-cc-pVDZ,8.064181724462,8.541280000009326,-5.585793646231081,aug,V,First-row,D,aug-cc-pVnZ
31514,H2O,zz,1,aug-cc-pVDZ,9.050831979305,9.199200000036075,-1.6128361241248512,aug,V,First-row,D,aug-cc-pVnZ
31515,H2O,xx,2,aug-cc-pVDZ,7.362996166501,7.946223999826516,-7.339685281188253,aug,V,First-row,D,aug-cc-pVnZ
31516,H2O,yy,2,aug-cc-pVDZ,8.088855491858,8.568924000008716,-5.602436293637651,aug,V,First-row,D,aug-cc-pVnZ
31517,H2O,zz,2,aug-cc-pVDZ,9.07438736185,9.224305000164772,-1.6252458945372477,aug,V,First-row,D,aug-cc-pVnZ
31518,H2O,xx,3,aug-cc-pVDZ,7.411598272242,8.000607983761899,-7.362061892238164,aug,V,First-row,D,aug-cc-pVnZ
31519,H2O,yy,3,aug-cc-pVDZ,8.1305502609,8.615137016234359,-5.6248293488682055,aug,V,First-row,D,aug-cc-pVnZ
31520,H2O,zz,3,aug-cc-pVDZ,9.113996945525,9.266628000003749,-1.647104583012142,aug,V,First-row,D,aug-cc-pVnZ
31521,H2O,xx,4,aug-cc-pVDZ,7.482064747142,8.079410999736668,-7.393438118374434,aug,V,First-row,D,aug-cc-pVnZ
31522,H2O,yy,4,aug-cc-pVDZ,8.190163657872,8.682163000126584,-5.6667830614031365,aug,V,First-row,D,aug-cc-pVnZ
31523,H2O,zz,4,aug-cc-pVDZ,9.170200763932,9.32692200013675,-1.6803103553611056,aug,V,First-row,D,aug-cc-pVnZ
31524,H2O,xx,5,aug-cc-pVDZ,7.577166528534,8.185261999590677,-7.42915096776483,aug,V,First-row,D,aug-cc-pVnZ
31525,H2O,yy,5,aug-cc-pVDZ,8.269037797553,8.770381000405337,-5.716321820331018,aug,V,First-row,D,aug-cc-pVnZ
31526,H2O,zz,5,aug-cc-pVDZ,9.24378423899,9.40571200000399,-1.721589615054374,aug,V,First-row,D,aug-cc-pVnZ
31527,H2O,xx,6,aug-cc-pVDZ,7.701059939231,8.3225939995708,-7.468032927857024,aug,V,First-row,D,aug-cc-pVnZ
31528,H2O,yy,6,aug-cc-pVDZ,8.369059270396,8.882081000288649,-5.775918164628038,aug,V,First-row,D,aug-cc-pVnZ
31529,H2O,zz,6,aug-cc-pVDZ,9.335810390533,9.504509000140557,-1.7749323989809644,aug,V,First-row,D,aug-cc-pVnZ
31530,H2O,xx,7,aug-cc-pVDZ,7.859948148925,8.497522999915777,-7.50306708198491,aug,V,First-row,D,aug-cc-pVnZ
31531,H2O,yy,7,aug-cc-pVDZ,8.492812455181,9.020099000033682,-5.8456846743113715,aug,V,First-row,D,aug-cc-pVnZ
31532,H2O,zz,7,aug-cc-pVDZ,9.447665747248,9.62495900005054,-1.842015667823722,aug,V,First-row,D,aug-cc-pVnZ
31533,H2O,xx,8,aug-cc-pVDZ,8.063254827608,8.719370982754015,-7.524810636498228,aug,V,First-row,D,aug-cc-pVnZ
31534,H2O,yy,8,aug-cc-pVDZ,8.643813298008,9.18842301432086,-5.927129339431187,aug,V,First-row,D,aug-cc-pVnZ
31535,H2O,zz,8,aug-cc-pVDZ,9.581124227572,9.768871002925133,-1.9218881618655388,aug,V,First-row,D,aug-cc-pVnZ
31536,H2O,xx,0,aug-cc-pVTZ,7.723694802624,7.903697999652796,-2.2774554017208586,aug,V,First-row,T,aug-cc-pVnZ
31537,H2O,yy,0,aug-cc-pVTZ,8.389930270751,8.532138000326828,-1.6667303033586753,aug,V,First-row,T,aug-cc-pVnZ
31538,H2O,zz,0,aug-cc-pVTZ,9.169979938358,9.190573000020374,-0.22406722260219464,aug,V,First-row,T,aug-cc-pVnZ
31539,H2O,xx,1,aug-cc-pVTZ,7.733549066179,7.914229999954601,-2.2829881590077243,aug,V,First-row,T,aug-cc-pVnZ
31540,H2O,yy,1,aug-cc-pVTZ,8.398604019448,8.541280000009326,-1.6704285606041616,aug,V,First-row,T,aug-cc-pVnZ
